# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1347359	1348210	-	GJIDJL_01322	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L8Y4
contig_1	cds	1348296	1348571	+	GJIDJL_01323	188.0	2.6e-64	1.0	1.0	1.0	IS:IS1A
contig_1	cds	1348616	1348993	+	GJIDJL_01324	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B1VCF3
contig_1	cds	1349499	1350317	-	GJIDJL_01325	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q71CH6
contig_1	cds	1350457	1351608	+	GJIDJL_01326	757.0	5.8e-280	1.0	1.0	0.997	IS:IS30
contig_1	cds	1351528	1351878	-	GJIDJL_01327	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G9G9B8
contig_1	cds	1351930	1352604	-	GJIDJL_01328	366.0	1.3e-127	0.817	1.0	0.973	UniRef:UniRef90_UPI00128F843E
contig_1	cds	1352598	1352990	-	GJIDJL_01329	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A168F108
contig_1	cds	1353248	1353337	+	GJIDJL_01330	40.8	5.4e-04	0.966	0.800	0.714	UniRef:UniRef90_A0A7U9H6S2
contig_1	ncRNA	1353301	1353390	-	GJIDJL_01331	96.8	2.3e-13	-	-	-	RFAM:RF01401
contig_1	cds	1353618	1353920	+	GJIDJL_01332	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H3LPL0
contig_1	cds	1353960	1354655	+	GJIDJL_01333	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A168F0W4
contig_1	cds	1354722	1356140	+	GJIDJL_01334	957.0	0.0	1.0	1.0	0.996	BlastRules:WP_001157239
contig_1	cds	1356121	1356591	+	GJIDJL_01335	322.0	1.9e-115	1.0	1.0	0.994	BlastRules:WP_000786005
contig_1	cds	1356580	1357500	-	GJIDJL_01336	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2D0DQY4
contig_1	cds	1357673	1358590	+	GJIDJL_01337	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A167DIK3
contig_1	cds	1358669	1358851	+	GJIDJL_01338	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64517
contig_1	cds	1359022	1359957	+	GJIDJL_01339	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X6FJ33
contig_1	cds	1359961	1360716	+	GJIDJL_01340	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2Y0SUC4
contig_1	cds	1360713	1361528	-	GJIDJL_01341	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L8W6
contig_1	ncRNA	1361727	1361813	+	GJIDJL_01342	102.5	1.5e-18	-	-	-	RFAM:RF00014
contig_1	cds	1361827	1362054	-	GJIDJL_01343	147.0	8.7e-49	1.0	1.0	1.0	BlastRules:WP_000844800
contig_1	cds	1362217	1362405	+	GJIDJL_01344	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEG8
contig_1	cds	1362449	1363072	-	GJIDJL_01345	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DMD0
contig_1	cds	1363362	1364147	-	GJIDJL_01346	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061L4W5
contig_1	cds	1364156	1364425	-	GJIDJL_01347	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC07
contig_1	cds	1364435	1365172	-	GJIDJL_01348	414.0	5.9e-149	1.0	1.0	0.914	BlastRules:WP_001253410
contig_1	cds	1365172	1365537	-	GJIDJL_01349	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061L0F8
contig_1	cds	1365540	1365953	-	GJIDJL_01350	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3T4T3
contig_1	cds	1365950	1366954	-	GJIDJL_01351	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3T4T7
contig_1	cds	1366959	1367423	-	GJIDJL_01352	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABX8
contig_1	cds	1367528	1368655	-	GJIDJL_01353	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061KZM7
contig_1	cds	1368652	1369095	-	GJIDJL_01354	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3T4V2
contig_1	cds	1369114	1370487	-	GJIDJL_01355	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P52612
contig_1	cds	1370487	1371173	-	GJIDJL_01356	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RAQ4
contig_1	cds	1371166	1372161	-	GJIDJL_01357	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABZ1
contig_1	cds	1372154	1373812	-	GJIDJL_01358	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L8V0
contig_1	cds	1374027	1374341	+	GJIDJL_01359	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L8U9
contig_1	cds	1374685	1375017	+	GJIDJL_01360	-	-	1.0	1.0	0.982	NCBIProtein:CAA77936.1
contig_1	cds	1375186	1375737	+	GJIDJL_01361	365.0	2.4e-131	1.0	1.0	0.962	BlastRules:WP_001306955
contig_1	cds	1375747	1376544	+	GJIDJL_01362	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A234YD59
contig_1	cds	1376701	1377249	-	GJIDJL_01363	365.0	1.2e-127	1.0	0.963	0.984	UniRef:UniRef90_A0A3L9HI88
contig_1	cds	1377308	1377577	+	GJIDJL_01364	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1X9TM34
contig_1	cds	1377459	1377956	-	GJIDJL_01365	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0XZ07
contig_1	cds	1378065	1378298	-	GJIDJL_01366	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AA31
contig_1	cds	1378295	1379500	-	GJIDJL_01367	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J3VB32
contig_1	cds	1379687	1380100	+	GJIDJL_01368	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3T502
contig_1	cds	1380134	1381621	-	GJIDJL_01369	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QSC3
contig_1	cds	1381699	1382064	-	GJIDJL_01370	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L8T9
contig_1	cds	1382064	1382474	-	GJIDJL_01371	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QNC1
contig_1	cds	1382490	1383905	-	GJIDJL_01372	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0Y151
contig_1	cds	1384153	1385202	+	GJIDJL_01373	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9S0U0
contig_1	cds	1385366	1386085	+	GJIDJL_01374	454.0	5.3e-165	1.0	1.0	1.0	BlastRules:WP_001087467
contig_1	cds	1386131	1386682	+	GJIDJL_01375	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L8T4
contig_1	cds	1386713	1387570	+	GJIDJL_01376	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A024L2E8
contig_1	cds	1387675	1388661	+	GJIDJL_01377	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76316
contig_1	cds	1388676	1389344	+	GJIDJL_01378	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFT2
contig_1	cds	1389341	1390093	+	GJIDJL_01379	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0XXM6
contig_1	cds	1390323	1391045	+	GJIDJL_01380	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A234YD70
contig_1	cds	1391113	1391337	-	GJIDJL_01381	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AD07
contig_1	cds	1391796	1392452	+	GJIDJL_01382	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AED5
contig_1	cds	1392449	1394281	+	GJIDJL_01383	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8G0
contig_1	cds	1394338	1394886	+	GJIDJL_01384	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABF8
contig_1	tRNA	1395038	1395113	+	GJIDJL_01385	88.4	-	-	-	-	-
contig_1	tRNA	1395168	1395241	+	GJIDJL_01386	63.0	-	-	-	-	-
contig_1	tRNA	1395254	1395340	+	GJIDJL_01387	71.7	-	-	-	-	-
contig_1	cds	1395536	1396201	+	GJIDJL_01388	448.0	5.2e-163	1.0	1.0	0.991	BlastRules:WP_000847902
contig_1	cds	1396263	1397474	-	GJIDJL_01389	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A024L2F6
contig_1	cds	1397664	1397903	+	GJIDJL_01390	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3T577
contig_1	cds	1397941	1398438	-	GJIDJL_01391	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A998
contig_1	cds	1398610	1398933	-	GJIDJL_01392	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W8TDN3
contig_1	sorf	1399196	1399282	+	GJIDJL_01393	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C1P605
contig_1	cds	1399397	1399648	+	GJIDJL_01394	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AD10
contig_1	cds	1399727	1400230	-	GJIDJL_01395	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9A2
contig_1	cds	1401027	1402016	+	GJIDJL_01396	648.0	1.7e-238	1.0	1.0	1.0	BlastRules:WP_000548675
contig_1	cds	1402086	1403600	+	GJIDJL_01397	984.0	0.0	1.0	1.0	1.0	BlastRules:WP_001187819
contig_1	cds	1403615	1404601	+	GJIDJL_01398	595.0	8.3e-218	1.0	1.0	1.0	BlastRules:WP_000100205
contig_1	cds	1404768	1405568	+	GJIDJL_01399	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7UHA1
contig_1	cds	1405543	1406967	+	GJIDJL_01400	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P31677
contig_1	cds	1406974	1407402	-	GJIDJL_01401	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0B0T6C1
contig_1	cds	1408181	1408531	+	GJIDJL_01402	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8S9
contig_1	cds	1408534	1409112	+	GJIDJL_01403	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABY7
contig_1	cds	1409239	1410126	+	GJIDJL_01404	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P09348
contig_1	cds	1410123	1411049	+	GJIDJL_01405	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF06
contig_1	cds	1411054	1413018	+	GJIDJL_01406	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J1ZHU7
contig_1	cds	1413039	1413542	+	GJIDJL_01407	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A964
contig_1	ncRNA	1413562	1413639	-	GJIDJL_01408	111.7	8.2e-19	-	-	-	RFAM:RF00116
contig_1	cds	1413687	1415348	+	GJIDJL_01409	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0B0T094
contig_1	cds	1415394	1416995	+	GJIDJL_01410	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0B1I7X7
contig_1	cds	1417014	1417874	+	GJIDJL_01411	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A376TEX2
contig_1	cds	1417877	1418926	+	GJIDJL_01412	666.0	3.8e-245	1.0	1.0	0.997	BlastRules:WP_000036361
contig_1	cds	1418941	1419330	+	GJIDJL_01413	234.0	3.0e-81	1.0	1.0	0.915	VFDB:VFG043206
contig_1	cds	1419341	1419985	+	GJIDJL_01414	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9H9
contig_1	cds	1420187	1421335	+	GJIDJL_01415	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A024L1N9
contig_1	cds	1421328	1423406	+	GJIDJL_01416	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QN82
contig_1	cds	1423406	1423798	+	GJIDJL_01417	258.0	1.1e-90	1.0	1.0	1.0	BlastRules:WP_001233619
contig_1	cds	1423918	1424406	-	GJIDJL_01418	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76296
contig_1	sorf	1424497	1424541	+	GJIDJL_01419	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DSF6
contig_1	cds	1424583	1426316	-	GJIDJL_01420	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L7S9
contig_1	cds	1426532	1427098	+	GJIDJL_01421	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C2JLV6
contig_1	cds	1427112	1427858	+	GJIDJL_01422	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L7S7
contig_1	ncRNA	1427630	1427937	+	GJIDJL_01423	376.1	1.9e-53	-	-	-	RFAM:RF02654
contig_1	cds	1428246	1429346	+	GJIDJL_01424	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QKI1
contig_1	cds	1429371	1431800	+	GJIDJL_01425	1624.0	0.0	1.0	1.0	0.988	BlastRules:WP_000176781
contig_1	cds	1431966	1432937	-	GJIDJL_01426	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L7S4
contig_1	cds	1432934	1433677	-	GJIDJL_01427	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZMZ5
contig_1	cds	1433718	1434113	-	GJIDJL_01428	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RAQ1
contig_1	cds	1434166	1434891	-	GJIDJL_01429	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A093DAJ1
contig_1	cds	1434918	1436228	-	GJIDJL_01430	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0XXR6
contig_1	cds	1436284	1436520	-	GJIDJL_01431	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H0HKD8
contig_1	cds	1436529	1436675	-	GJIDJL_01432	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A8KJ67
contig_1	cds	1436679	1436921	-	GJIDJL_01433	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H0RK08
contig_1	cds	1437006	1437764	-	GJIDJL_01434	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0XZF9
contig_1	cds	1437761	1438276	-	GJIDJL_01435	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A097H0D7
contig_1	cds	1438278	1438826	-	GJIDJL_01436	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H3M9N9
contig_1	cds	1438823	1439062	-	GJIDJL_01437	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0XY40
contig_1	cds	1439055	1439258	-	GJIDJL_01438	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A067HJJ3
contig_1	cds	1439255	1439617	-	GJIDJL_01439	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0XZG4
contig_1	cds	1439608	1440144	-	GJIDJL_01440	362.0	2.0e-130	1.0	1.0	0.983	BlastRules:WP_000008183
contig_1	cds	1440272	1441096	-	GJIDJL_01441	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0XZ96
contig_1	cds	1441162	1441524	-	GJIDJL_01442	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H3LPW8
contig_1	cds	1442227	1442874	-	GJIDJL_01443	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H3LPV9
contig_1	cds	1443017	1443277	+	GJIDJL_01444	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061Y8T9
contig_1	cds	1443270	1443827	+	GJIDJL_01445	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H3M9P9
contig_1	cds	1443824	1444969	+	GJIDJL_01446	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0XXS9
contig_1	ncRNA	1444184	1444260	+	GJIDJL_01447	62.3	2.9e-09	-	-	-	RFAM:RF01394
contig_1	ncRNA	1444282	1444369	+	GJIDJL_01448	75.2	3.8e-12	-	-	-	RFAM:RF01695
contig_1	cds	1444966	1445190	+	GJIDJL_01449	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7ME67
contig_1	cds	1445187	1446005	+	GJIDJL_01450	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7ME68
contig_1	cds	1446008	1446496	+	GJIDJL_01451	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7ME69
contig_1	cds	1446496	1447149	+	GJIDJL_01452	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066REE7
contig_1	cds	1447146	1447472	+	GJIDJL_01453	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H3LPX6
contig_1	cds	1447469	1447864	+	GJIDJL_01454	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A0H7T2
contig_1	cds	1448027	1448842	+	GJIDJL_01455	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0XY53
contig_1	cds	1448850	1449839	+	GJIDJL_01456	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H3LXD6
contig_1	cds	1449857	1450198	+	GJIDJL_01457	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A067H6Q1
contig_1	cds	1450211	1450759	-	GJIDJL_01458	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A192EZC9
contig_1	cds	1450746	1451672	-	GJIDJL_01459	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066T3L3
contig_1	cds	1451937	1452140	+	GJIDJL_01460	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QEK7
contig_1	cds	1452292	1453341	+	GJIDJL_01461	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0Y1D5
contig_1	tRNA	1453391	1453466	+	GJIDJL_01462	80.5	-	-	-	-	-
contig_1	tRNA	1453476	1453552	+	GJIDJL_01463	68.1	-	-	-	-	-
contig_1	tRNA	1453566	1453642	+	GJIDJL_01464	81.3	-	-	-	-	-
contig_1	ncRNA	1453719	1453909	+	GJIDJL_01465	138.9	1.5e-23	-	-	-	RFAM:RF02076
contig_1	cds	1454133	1455986	+	GJIDJL_01466	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00023220B8
contig_1	cds	1456137	1456352	+	GJIDJL_01467	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061YHU7
contig_1	cds	1456357	1457163	+	GJIDJL_01468	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8B4D038
contig_1	cds	1457173	1457487	-	GJIDJL_01469	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A8KGH7
contig_1	cds	1457616	1458149	+	GJIDJL_01470	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2B7M3Y4
contig_1	cds	1458342	1458488	+	GJIDJL_01471	84.0	1.7e-20	1.0	0.800	0.854	UniRef:UniRef90_A0A2A3V1R5
contig_1	cds	1458503	1458634	+	GJIDJL_01472	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A086V7V2
contig_1	cds	1458646	1459104	+	GJIDJL_01473	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H4TLG0
contig_1	cds	1459455	1459595	+	GJIDJL_01474	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066T8Z3
contig_1	cds	1460308	1460856	+	GJIDJL_01475	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P68653
contig_1	cds	1460828	1462756	+	GJIDJL_01476	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H3M5L8
contig_1	cds	1462740	1462946	+	GJIDJL_01477	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QXE2
contig_1	cds	1462943	1464535	+	GJIDJL_01478	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0Y1F0
contig_1	cds	1464525	1466030	+	GJIDJL_01479	769.0	2.8e-277	1.0	1.002	0.972	UniRef:UniRef90_A0A3K0WH37
contig_1	cds	1466067	1466414	+	GJIDJL_01480	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A8KJ23
contig_1	cds	1466472	1467500	+	GJIDJL_01481	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1T1K2X8
contig_1	cds	1467552	1467935	+	GJIDJL_01482	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066REB4
contig_1	cds	1467928	1468281	+	GJIDJL_01483	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006B5EEA9
contig_1	cds	1468296	1468871	+	GJIDJL_01484	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000232232B
contig_1	cds	1468868	1469263	+	GJIDJL_01485	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066T0V8
contig_1	cds	1469271	1470023	+	GJIDJL_01486	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00023224F0
contig_1	cds	1470037	1470459	+	GJIDJL_01487	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB38ERJ9
contig_1	cds	1470486	1470899	+	GJIDJL_01488	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB38ERS1
contig_1	cds	1470880	1473492	+	GJIDJL_01489	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0XZK8
contig_1	cds	1473489	1473818	+	GJIDJL_01490	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0Y3G2
contig_1	cds	1473818	1474516	+	GJIDJL_01491	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H3LUJ2
contig_1	cds	1474665	1475264	+	GJIDJL_01492	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7ML63
contig_1	cds	1475261	1475833	+	GJIDJL_01493	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A023KKN6
contig_1	cds	1475894	1479289	+	GJIDJL_01494	2254.0	0.0	1.0	1.0	0.995	UniRef:UniRef90_UPI0002A39EF7
contig_1	cds	1479357	1479956	+	GJIDJL_01495	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A8KJ08
contig_1	cds	1480108	1481511	+	GJIDJL_01496	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000581D14C
contig_1	cds	1481520	1482128	+	GJIDJL_01497	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0XY85
contig_1	cds	1482667	1482915	-	GJIDJL_01498	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A086VDR7
contig_1	cds	1483270	1483836	-	GJIDJL_01499	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0B0X9E6
contig_1	cds	1484146	1485918	+	GJIDJL_01500	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZMZ0
contig_1	cds	1485920	1486363	+	GJIDJL_01501	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A228ZKG7
contig_1	cds	1486392	1487132	+	GJIDJL_01502	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67176
contig_1	sorf	1487132	1487167	+	GJIDJL_01503	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A376U837
contig_1	cds	1487167	1487688	+	GJIDJL_01504	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A814
contig_1	cds	1487690	1488292	-	GJIDJL_01505	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0B1FME9
contig_1	sorf	1488363	1488428	+	GJIDJL_01506	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1W2MCZ0
contig_1	cds	1488567	1489178	+	GJIDJL_01507	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A809
contig_1	cds	1489187	1490197	+	GJIDJL_01508	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A812
contig_1	cds	1490344	1491129	-	GJIDJL_01509	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QHE0
contig_1	cds	1491126	1491881	-	GJIDJL_01510	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9X1
contig_1	cds	1491906	1492892	+	GJIDJL_01511	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H4TZ76
contig_1	cds	1492908	1494230	+	GJIDJL_01512	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFS9
contig_1	cds	1494350	1495321	+	GJIDJL_01513	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P24205
contig_1	cds	1495452	1496894	-	GJIDJL_01514	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QF25
contig_1	cds	1497022	1497891	-	GJIDJL_01515	547.0	6.5e-200	1.0	1.0	1.0	BlastRules:WP_001056706
contig_1	cds	1497914	1498063	+	GJIDJL_01516	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066SSE6
contig_1	cds	1498229	1499704	+	GJIDJL_01517	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066R341
contig_1	cds	1499939	1501750	+	GJIDJL_01518	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADF6
contig_1	cds	1501787	1502428	+	GJIDJL_01519	413.0	2.1e-149	1.0	1.0	1.0	BlastRules:WP_000800512
contig_1	cds	1502484	1503662	-	GJIDJL_01520	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QY02
contig_1	cds	1503796	1504086	+	GJIDJL_01521	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACY9
contig_1	cds	1504153	1504509	+	GJIDJL_01522	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8XCK0
contig_1	cds	1504423	1504629	-	GJIDJL_01523	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7Q7Z4
contig_1	cds	1504666	1504776	-	GJIDJL_01524	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7R1Z9
contig_1	cds	1504836	1505495	+	GJIDJL_01525	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QF19
contig_1	cds	1505704	1507764	+	GJIDJL_01526	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QS40
contig_1	cds	1507761	1508423	-	GJIDJL_01527	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEK0
contig_1	cds	1508447	1509103	-	GJIDJL_01528	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76280
contig_1	cds	1509205	1509435	-	GJIDJL_01529	151.0	4.0e-50	1.0	1.0	1.0	BlastRules:WP_000916763
contig_1	cds	1509574	1509948	+	GJIDJL_01530	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QPT2
contig_1	cds	1509952	1510824	+	GJIDJL_01531	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QS35
contig_1	cds	1510837	1511178	+	GJIDJL_01532	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QN43
contig_1	sorf	1511263	1511349	+	GJIDJL_01533	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A6SUV5
contig_1	ncRNA	1511299	1511443	-	GJIDJL_01534	175.2	9.6e-27	-	-	-	RFAM:RF00101
contig_1	ncRNA	1511340	1511439	+	GJIDJL_01535	114.5	2.3e-18	-	-	-	RFAM:RF00111
contig_1	cds	1511574	1512230	+	GJIDJL_01536	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RL13
